"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
16,52.9447805194117,2.94478051941167,4.03368215396205,0.0794095047861703,52.8653710146255,45.0389087725641,60.8506522662592,44.9594992677779,60.771242761473,1,1,0,1,0.0697579383850098,0.0699520111083984,1,"unadj"
17,47.4497521289505,-2.55024787104955,4.56448120775871,0.431474225791376,47.0182779031591,38.5035333536335,56.3959709042674,38.0720591278421,55.964496678476,1,1,0,1,0.0819530487060547,0.082158088684082,1,"unadj"
18,54.6296151018279,4.62961510182788,3.82576807768876,0.161754775607896,54.46786032622,47.1312474563549,62.1279827473009,46.969492680747,61.966227971693,1,1,0,1,0.0688800811767578,0.0690970420837402,1,"unadj"
19,55.6394044473686,5.63940444736858,4.07613665096904,0.336007740866755,55.3033967065018,47.6503234154055,63.6284854793316,47.3143156745388,63.2924777384649,1,1,0,1,0.0691380500793457,0.0693199634552002,1,"unadj"
20,47.5679280168595,-2.43207198314047,3.89033230947344,0.320461275337948,47.2474667415216,39.9430168023991,55.19283923132,39.6225555270611,54.872377955982,1,1,0,1,0.0755198001861572,0.0757110118865967,1,"unadj"
21,49.187521285166,-0.812478714833958,3.25792010879973,0.0693757179446877,49.1181455672214,42.8021152074098,55.5729273629223,42.7327394894651,55.5035516449776,1,1,0,1,0.0686869621276855,0.0688750743865967,1,"unadj"
22,49.6994841449272,-0.300515855072803,3.64177399228608,0.1292156876059,49.5702684573213,42.5617382802118,56.8372300096426,42.4325225926059,56.7080143220367,1,1,0,1,0.0755770206451416,0.0757529735565186,1,"unadj"
23,46.657333812359,-3.34266618764096,3.43011501574487,-0.132890493829223,46.7902243061883,39.9344319186691,53.380235706049,40.0673224124983,53.5131261998782,1,1,0,1,0.071342945098877,0.0715291500091553,1,"unadj"
24,52.8954675504829,2.89546755048289,3.69020746912194,-0.210161246479188,53.1056287969621,45.6627938155232,60.1281412854426,45.8729550620024,60.3383025319218,1,1,0,1,0.069849967956543,0.0700509548187256,1,"unadj"
25,46.958200676643,-3.04179932335703,3.66013910885849,-0.130466701097653,47.0886673777406,39.7844598448738,54.1319415084121,39.9149265459715,54.2624082095098,1,1,0,1,0.0775959491729736,0.0778031349182129,1,"unadj"
26,46.3497519904757,-3.65024800952435,3.67601925065574,-0.114653461403805,46.4644054518795,39.1448866527145,53.5546173282368,39.2595401141183,53.6692707896406,1,1,0,1,0.0687258243560791,0.0689270496368408,1,"unadj"
27,46.8532101368264,-3.14678986317358,3.6697257557377,0.227319584757822,46.6258905520686,39.6606798224415,54.0457404512113,39.4333602376837,53.8184208664535,1,1,0,1,0.075624942779541,0.0758178234100342,1,"unadj"
28,50.2446567975432,0.244656797543229,4.13090372184147,0.0518574298609309,50.1927993676823,42.1482342791315,58.341079315955,42.0963768492706,58.289221886094,1,1,0,1,0.0685410499572754,0.0687289237976074,1,"unadj"
29,59.459352873626,9.45935287362596,4.15599669526612,-0.396888043047973,59.8562409166739,51.3137490310369,67.604956716215,51.7106370740849,68.001844759263,0,0,1,1,0.0746521949768066,0.0748569965362549,0,"unadj"
30,44.9672365760192,-5.03276342398075,3.69954634286253,-0.0733907368467186,45.040627312866,37.7162589848718,52.2182141671667,37.7896497217185,52.2916049040134,1,1,0,1,0.0689668655395508,0.0692598819732666,1,"unadj"
31,56.0528618131711,6.05286181317115,3.98753116495013,-0.171793397281718,56.2246552104529,48.2374443426379,63.8682792837044,48.4092377399196,64.0400726809862,1,1,0,1,0.0687861442565918,0.0689809322357178,1,"unadj"
32,53.1338644048156,3.13386440481557,3.95154112818142,0.169819043024823,52.9640453617907,45.3889861101512,60.8787426994799,45.2191670671264,60.7089236564551,1,1,0,1,0.0758199691772461,0.0760037899017334,1,"unadj"
33,50.4265849013337,0.426584901333683,3.89931464266037,-0.39442232880689,50.8210072301406,42.7840686373297,58.0691011653377,43.1784909661366,58.4635234941446,1,1,0,1,0.0678501129150391,0.0680510997772217,1,"unadj"
34,51.532640327092,1.53264032709203,4.06301295064366,0.0594549941139348,51.4731853329781,43.5692812751106,59.4959993790734,43.5098262809967,59.4365443849595,1,1,0,1,0.0749549865722656,0.0751438140869141,1,"unadj"
35,51.8972660425893,1.89726604258928,3.94229902342709,0.310087141114856,51.5871789014744,44.1705019403848,59.6240301447938,43.8604147992699,59.313943003679,1,1,0,1,0.0666310787200928,0.066878080368042,1,"unadj"
36,51.7670847304292,1.76708473042925,4.12539128633287,-0.118455218540248,51.8855399489695,43.6814663870814,59.852703073777,43.7999216056217,59.9711582923173,1,1,0,1,0.0683550834655762,0.0685520172119141,1,"unadj"
37,58.1878698164151,8.18786981641512,4.41980705839932,0.140813799854236,58.0470560165609,49.5252071633365,66.8505324694937,49.3843933634823,66.7097186696395,1,1,0,1,0.0742230415344238,0.0744121074676514,1,"unadj"
38,46.9621083253735,-3.03789167462648,3.91033665951959,0.149347265435487,46.812761059938,39.2979893052885,54.6262273454586,39.148642039853,54.4768800800231,1,1,0,1,0.0686230659484863,0.068809986114502,1,"unadj"
39,57.3115902807218,7.31159028072179,4.10601881132947,-0.123736068415859,57.4353263491376,49.2639412906721,65.3592392707715,49.3876773590879,65.4829753391874,1,1,0,1,0.0753569602966309,0.0755410194396973,1,"unadj"
40,44.770092668749,-5.22990733125104,3.46470155707667,0.362077699960928,44.408014968788,37.9794023996988,51.5607829377991,37.6173246997379,51.1987052378381,1,1,0,1,0.0668540000915527,0.0670568943023682,1,"unadj"
41,52.1589397876731,2.15893978767309,3.72413511045131,-0.0212782123529323,52.180218000026,44.8597690976274,59.4581104777188,44.8810473099804,59.4793886900717,1,1,0,1,0.0685548782348633,0.0687680244445801,1,"unadj"
42,50.9649279090567,0.964927909056712,3.9327195101742,-0.149604743611533,51.1145326526682,43.2569393078173,58.6729165102961,43.4065440514288,58.8225212539077,1,1,0,1,0.0746490955352783,0.0748379230499268,1,"unadj"
43,53.6610133597804,3.66101335978038,3.56737661508139,0.406974233074166,53.2540391267062,46.6690836749304,60.6529430446303,46.2621094418563,60.2459688115562,1,1,0,1,0.0671341419219971,0.0673201084136963,1,"unadj"
44,55.4913511085955,5.49135110859552,4.17599421465876,-0.251542462867555,55.7428935714631,47.3065528482167,63.6761493689743,47.5580953110843,63.9276918318419,1,1,0,1,0.0749709606170654,0.0751619338989258,1,"unadj"
45,54.543320954936,4.54332095493601,3.845533170246,-0.0286173121086435,54.5719382670447,47.0062144398997,62.0804274699723,47.0348317520084,62.1090447820809,1,1,0,1,0.0670828819274902,0.0672760009765625,1,"unadj"
46,49.0088582006251,-0.991141799374901,3.66899868349614,0.198374575327769,48.8104836252973,41.8177529216478,56.1999634796024,41.61937834632,56.0015889042746,1,1,0,1,0.0684618949890137,0.0686578750610352,1,"unadj"
47,52.2543021982917,2.25430219829167,4.02210586747912,-0.188464977634304,52.442767175926,44.3711195560254,60.137484840558,44.5595845336597,60.3259498181923,1,1,0,1,0.204545021057129,0.204746961593628,1,"unadj"
48,47.5277459283673,-2.47225407163268,3.72281164131237,0.0360217356592258,47.4917241927081,40.2311691901686,54.824322666566,40.1951474545094,54.7883009309068,1,1,0,1,0.0668749809265137,0.067061185836792,1,"unadj"
49,58.227670151496,8.22767015149597,3.81847248270386,-0.099016868738957,58.3266870202349,50.7436016094392,65.7117386935528,50.8426184781781,65.8107555622917,0,0,1,1,0.0726828575134277,0.0728750228881836,0,"unadj"
