"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
50,"lm",53.6955773527372,3.69557735273717,3.40329822812893,0.169608421039406,53.5259689316978,47.0252353969555,60.3659193085189,46.8556269759161,60.1963108874794,1,1,0,1,3.24875593185425,3.26222896575928,1
51,"lm",51.5300114137814,1.53001141378144,3.14661613705001,0.349486756376841,51.1805246574046,45.3627571119909,57.697265715572,45.013270355614,57.3477789591952,1,1,0,1,2.09443497657776,2.10629487037659,1
52,"lm",52.3926453428317,2.39264534283172,3.16438257365769,-0.257592957300396,52.6502383001321,46.1905694651565,58.594721220507,46.4481624224569,58.8523141778074,1,1,0,1,3.31016707420349,3.34132814407349,1
53,"lm",48.9352349001943,-1.0647650998057,3.33958077712692,0.0823463388639354,48.8528885613304,42.3897768535632,55.4806929468253,42.3074305146993,55.3983466079614,1,1,0,1,2.02299499511719,2.03534293174744,1
54,"lm",47.1755292993602,-2.82447070063981,3.14089173034819,0.00186080991680626,47.1736684894434,41.019494628538,53.3315639701823,41.0176338186212,53.3297031602655,1,1,0,1,2.0586678981781,2.06727504730225,1
55,"lm",47.4735484471194,-2.52645155288057,3.25387467865705,-0.518329722818287,47.9918781699377,41.0960712667448,53.8510256274941,41.614400989563,54.3693553503124,1,1,0,1,3.0297749042511,3.05427312850952,1
56,"lm",46.3193077619337,-3.68069223806628,3.14881246987914,0.528146882844084,45.7911608790896,40.1477487269,52.4908667969675,39.6196018440559,51.9627199141234,1,1,0,1,1.95290303230286,1.96013522148132,1
57,"lm",56.2204346558673,6.22043465586732,3.3409371547672,0.460159919128579,55.7602747367387,49.6723181579119,62.7685511538228,49.2121582387833,62.3083912346942,1,1,0,1,1.97654294967651,1.98507499694824,1
58,"lm",52.7887323969358,2.78873239693579,2.88167677622105,-0.14520982756418,52.9339422245,47.140749700457,58.4367150934145,47.2859595280212,58.5819249209787,1,1,0,1,1.94447612762451,1.95081281661987,1
59,"lm",53.6798123770833,3.67981237708325,3.23067548858295,-0.0669873407485042,53.7467997178318,47.3478047737243,60.0118199804422,47.4147921144728,60.0788073211907,1,1,0,1,3.24905800819397,3.25871300697327,1
60,"lm",52.0429392161763,2.04293921617628,3.42036517076929,-0.150033875880432,52.1929730920567,45.3391466674933,58.7467317648593,45.4891805433737,58.8967656407397,1,1,0,1,1.95309591293335,1.96012997627258,1
61,"lm",55.5021777663175,5.50217776631747,3.40213858471662,-0.488634137021492,55.990811903339,48.8341086698588,62.1702468627761,49.3227428068803,62.6588809997976,1,1,0,1,3.34398293495178,3.35983896255493,1
62,"lm",55.5524819789993,5.55248197899927,3.25516429951915,0.0470505257460445,55.5054314532532,49.1724771881812,61.9324867698174,49.1254266624351,61.8854362440713,1,1,0,1,2.0043318271637,2.01157689094543,1
63,"lm",50.2596193194067,0.259619319406688,2.94359724848444,0.305456341332643,49.954162978074,44.490274727386,56.0289639114274,44.1848183860533,55.7235075700948,1,1,0,1,3.26475286483765,3.27158689498901,1
64,"lm",50.0126481126925,0.0126481126924602,3.23885676398854,0.221448223782481,49.79119988891,43.664605504191,56.360690721194,43.4431572804085,56.1392424974115,1,1,0,1,1.9844970703125,1.99136805534363,1
65,"lm",54.0297724347992,4.02977243479916,3.21475933937739,-0.124110154667214,54.1538825894664,47.7289599106557,60.3305849589426,47.8530700653229,60.4546951136098,1,1,0,1,1.93130803108215,1.93823099136353,1
66,"lm",45.4680575708601,-4.53194242913994,3.13773705729529,-0.0883650178880586,45.5564225887481,39.3182059456046,51.6179091961155,39.4065709634927,51.7062742140036,1,1,0,1,3.11822390556335,3.12460684776306,1
