"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
11,"lm_interact","two_stage","m1",610,48.8516807110798,-1.14831928892021,NA,NA,6.06588672396066,-0.784256131887801,49.6359368429676,36.9627611978173,60.7406002243423,37.7470173297051,61.5248563562301,1,1,0,1,1.61049008369446,"bootstrap",1.62364411354065,NA
12,"lm_interact","two_stage","m1",603,50.5198213010537,0.519821301053732,NA,NA,8.45677996877222,0.849866519850544,49.6699547812032,33.9448371370804,67.094805465027,33.0949706172299,66.2449389451765,1,1,0,1,1.60834741592407,"bootstrap",1.62156939506531,NA
13,"lm_interact","two_stage","m1",598,59.4809644022819,9.48096440228187,NA,NA,6.59631891228937,-0.267990536886707,59.7489549391686,46.5524169036543,72.4095119009095,46.820407440541,72.6775024377962,1,1,0,1,1.59208941459656,"bootstrap",1.60517454147339,NA
14,"lm_interact","two_stage","m1",578,50.9670306499137,0.967030649913703,NA,NA,7.14545231381619,0.862580033450733,50.104450616463,36.9622014615856,64.9718598382418,36.0996214281348,64.1092798047911,1,1,0,1,1.58747029304504,"bootstrap",1.60071325302124,NA
15,"lm_interact","two_stage","m1",601,46.9203956387556,-3.07960436124444,NA,NA,6.48401761943606,0.758977276565069,46.1614183621905,34.2119546295378,59.6288366479734,33.4529773529727,58.8698593714083,1,1,0,1,1.59867334365845,"bootstrap",1.61176180839539,NA
16,"lm_interact","two_stage","m1",611,60.7664624033876,10.7664624033876,NA,NA,6.54161371581875,-2.58486363669493,63.3513260400826,47.9451351196096,73.5877896871656,50.5299987563046,76.1726533238605,1,0,0,1,1.60109782218933,"bootstrap",1.61413073539734,NA
17,"lm_interact","two_stage","m1",618,59.3709588470661,9.37095884706611,NA,NA,7.61478348093069,-1.47656980444922,60.8475286515153,44.4462574743714,74.2956602197608,45.9228272788206,75.77223002421,1,1,0,1,1.59489989280701,"bootstrap",1.60791754722595,NA
18,"lm_interact","two_stage","m1",615,66.5780165350423,16.5780165350423,NA,NA,7.00344424531457,1.35637769131013,65.2216388437322,52.8515180464914,80.3045150235931,51.4951403551813,78.948137332283,0,0,1,1,1.59397339820862,"bootstrap",1.60655403137207,NA
19,"lm_interact","two_stage","m1",611,44.6691580066362,-5.33084199336384,NA,NA,5.49155487969018,0.711972838453399,43.9571851681828,33.9059082233182,55.4324077899541,33.1939353848648,54.7204349515007,1,1,0,1,1.5866527557373,"bootstrap",1.5991473197937,NA
20,"lm_interact","two_stage","m1",613,51.8829063710288,1.88290637102882,NA,NA,6.88503037223739,-0.712385668454274,52.5952920394831,38.3884948089791,65.3773179330785,39.1008804774334,66.0897036015328,1,1,0,1,1.58900785446167,"bootstrap",1.60258293151855,NA
21,"lm_interact","two_stage","m1",631,47.9158188705341,-2.08418112946593,NA,NA,6.6118649924339,-1.24233339240254,49.1581522629366,34.9568016147224,60.8748361263457,36.199135007125,62.1171695187482,1,1,0,1,1.4039568901062,"bootstrap",1.41598415374756,NA
22,"lm_interact","two_stage","m1",574,49.0286968058403,-0.971303194159653,NA,NA,6.29763835033353,0.862363409455313,48.166333396385,36.6855524515284,61.3718411601523,35.8231890420731,60.509477750697,1,1,0,1,1.38292908668518,"bootstrap",1.3992748260498,NA
23,"lm_interact","two_stage","m1",593,50.780460544697,0.780460544697036,NA,NA,6.58412190605003,2.49333432477422,48.2871262199228,37.8758187390178,63.6851023503763,35.3824844142436,61.1917680256021,1,1,0,1,1.39399480819702,"bootstrap",1.40652680397034,NA
24,"lm_interact","two_stage","m1",595,40.702138827592,-9.29786117240803,NA,NA,7.51378009345921,1.13875570244693,39.563383125145,25.9754004566579,55.428877198526,24.836644754211,54.2901214960791,1,1,0,1,1.38177680969238,"bootstrap",1.39413189888,NA
25,"lm_interact","two_stage","m1",617,41.2269634597557,-8.77303654024428,NA,NA,7.40813079101723,-0.15040063038267,41.3773640901384,26.7072939165997,55.7466330029117,26.8576945469824,55.8970336332944,1,1,0,1,1.38277626037598,"bootstrap",1.39478707313538,NA
26,"lm_interact","two_stage","m1",616,53.7587130599545,3.75871305995454,NA,NA,7.17517154767885,0.625667953976176,53.1330451059784,39.6956352436075,67.8217908763016,39.0699672896313,67.1961229223254,1,1,0,1,1.38560056686401,"bootstrap",1.3975625038147,NA
